weight,party_rand_cat,democrat_therm_1,republican_therm_1,general_trust,institutional_corruption,institutional_response,vote_importance,pride,fair_treatment,maga,norm_judges,norm_judges_perception,norm_polling,norm_polling_perception,norm_executive,norm_executive_perception,norm_censorship,norm_censorship_perception,norm_loyalty,norm_loyalty_perception,violence1,violence2,violence3,violence4,violence5,violence6,violence3_perception,violence6_perception,policy_graduated_taxes,policy_energy_ind,policy_health_insur,policy_free_trade,policy_gun_rights,matchup2024,birthyr,gender,race,hispanic,speakspanish,educ,marstat,employ,faminc_new,child18,pid3,pid7,presvote16post,presvote20post,inputstate,urbanicity2,votereg,ideo5,newsint,religpew,pew_churatd,pew_bornagain,pew_religimp,pew_prayer,starttime,endtime,engaged,year,week,survey,uid_public
0.5382450208,,48.0,42.0,Yes,Likely to refuse,Likely,Neither important nor unimportant,Moderately proud,Agree,,Disagree,64.0,Agree,54,Neither agree nor disagree,53,Disagree,34,Disagree,42,Support,Neither support nor oppose,,,,,50.0,51.0,4. Middle of the road; see the pros and cons of both sides,4. Middle of the road; see the pros and cons of both sides,5.,4. Middle of the road; see the pros and cons of both sides,5.,Kamala Harris,2002,Male,Black,No,I can not speak Spanish,4-year,Married,Part-time,Prefer not to say,Yes,Democrat,Not very strong Democrat,Did not vote for President,Did not vote for President,Maryland,Big city,No,Liberal,Some of the time,Roman Catholic,More than once a week,Yes,Somewhat important,Several times a day,2024-10-18 17:26:59,2024-10-18 17:34:07,1,2024,43,110,2147483647
0.9088775390,,13.0,100.0,No,Likely to refuse,Likely,Important,Extremely proud,Disagree,Neither,Agree,40.0,Strongly disagree,39,Strongly agree,27,Strongly disagree,10,Strongly agree,37,Strongly oppose,,,,,,52.0,64.0,1. Tax richer people at a higher rate,7. Increase U.S. production of natural gas and coal,1. Implement government health insurance for everyone,1. Limit free trade,"1. Ban the manufacture, possession, and sale of assault rifles and semi-automatic weapons",Donald Trump,1958,Female,White,Yes,I speak English primarily but can speak Spanish,High school graduate,Divorced,Full-time,"$30,000 - $39,999",No,Republican,Strong Republican,Did not vote for President,Did not vote for President,Texas,Suburban area,No,Very conservative,Some of the time,Protestant,Once or twice a month,Yes,Not too important,Seldom,2024-10-18 17:28:57,2024-10-18 17:36:42,1,2024,43,110,904030464
1.0345390765,,5.0,100.0,No,Extremely likely to accept,Unlikely,Very important,Extremely proud,Strongly disagree,Neither,Disagree,100.0,Disagree,100,Disagree,100,Neither agree nor disagree,100,Agree,100,Support,Oppose,,,,,100.0,80.0,7. Tax everyone at the same rate,5.,5.,1. Limit free trade,"7. Do not restrict the manufacture, possession, and sale of assault rifles and semi-automatic weapons",Donald Trump,1954,Female,White,No,I can not speak Spanish,Some college,Married,Retired,"$50,000 - $59,999",No,Republican,Strong Republican,Donald Trump,Donald Trump,Montana,Small town,Yes,Conservative,Most of the time,Nothing in particular,Never,No,Not too important,Once a day,2024-10-18 17:26:58,2024-10-18 17:40:09,1,2024,43,110,614856486
0.6186069832,Independent assigned Republican,45.0,65.0,No,Likely to accept,Unlikely,Important,Very proud,Disagree,,Disagree,70.0,Strongly disagree,1,Neither agree nor disagree,0,Neither agree nor disagree,75,Neither agree nor disagree,70,Neither support nor oppose,,,,,,1.0,0.0,3.,4. Middle of the road; see the pros and cons of both sides,4. Middle of the road; see the pros and cons of both sides,4. Middle of the road; see the pros and cons of both sides,4. Middle of the road; see the pros and cons of both sides,Donald Trump,1954,Female,Other,No,I can not speak Spanish,Some college,Widowed,Retired,Prefer not to say,No,Other,Independent,Donald Trump,Donald Trump,Michigan,Smaller city,Yes,Moderate,Only now and then,Agnostic,Never,No,Not at all important,Once a day,2024-10-18 17:26:01,2024-10-18 17:40:39,1,2024,43,110,2147483647
2.5270727275,,57.0,91.0,Yes,Equally likely to refuse or accept,Equally likely to or unlikely,Very important,Extremely proud,Neither agree nor disagree,MAGA Republican,Strongly disagree,2.0,Disagree,6,Disagree,10,Strongly disagree,1,Disagree,10,Oppose,,,,,,32.0,69.0,7. Tax everyone at the same rate,7. Increase U.S. production of natural gas and coal,7. Have individuals and private insurance pay medical expenses,1. Limit free trade,"7. Do not restrict the manufacture, possession, and sale of assault rifles and semi-automatic weapons",Donald Trump,1955,Male,White,No,I can not speak Spanish,High school graduate,Married,Retired,"$70,000 - $79,999",No,Republican,Strong Republican,Donald Trump,Donald Trump,Colorado,Suburban area,Yes,Conservative,Most of the time,Protestant,Once a week,Yes,Very important,Once a day,2024-10-18 17:25:45,2024-10-18 17:40:57,1,2024,43,110,382112526
0.6399116113,,95.0,24.0,Yes,Likely to refuse,Unlikely,Very important,Moderately proud,Agree,,Disagree,60.0,Disagree,70,Agree,80,Disagree,60,Disagree,60,Oppose,,,,,,50.0,30.0,1. Tax richer people at a higher rate,1. Decrease U.S. production of natural gas and coal,1. Implement government health insurance for everyone,4. Middle of the road; see the pros and cons of both sides,2.,Kamala Harris,1972,Female,Asian,No,I can not speak Spanish,Post-grad,Married,Full-time,"$200,000 - $249,999",No,Democrat,Strong Democrat,Hillary Clinton,Joe Biden,Pennsylvania,Suburban area,Yes,Very liberal,Most of the time,Agnostic,Never,No,Not at all important,Never,2024-10-18 17:26:10,2024-10-18 17:41:27,1,2024,43,110,1923917268
0.7913728503,,100.0,91.0,No,Extremely likely to accept,Unlikely,Very important,Only a little proud,Disagree,,Strongly disagree,12.0,Strongly disagree,6,Neither agree nor disagree,49,Strongly disagree,12,Strongly disagree,11,Neither support nor oppose,,,,,,45.0,82.0,1. Tax richer people at a higher rate,4. Middle of the road; see the pros and cons of both sides,4. Middle of the road; see the pros and cons of both sides,4. Middle of the road; see the pros and cons of both sides,"1. Ban the manufacture, possession, and sale of assault rifles and semi-automatic weapons",Kamala Harris,1978,Female,White,No,,Some college,Married,Homemaker,"$60,000 - $69,999",No,Democrat,Strong Democrat,Hillary Clinton,Joe Biden,Alabama,Smaller city,Yes,Liberal,Most of the time,Something else,Never,No,Not at all important,Once a week,2024-10-18 17:27:49,2024-10-18 17:42:14,1,2024,43,110,1257631050
0.5917409521,,0.0,28.0,Yes,Likely to accept,Extremely likely,Very important,Extremely proud,Neither agree nor disagree,Neither,Neither agree nor disagree,55.0,Neither agree nor disagree,41,Neither agree nor disagree,57,Neither agree nor disagree,50,Neither agree nor disagree,53,Neither support nor oppose,,,,,,60.0,53.0,7. Tax everyone at the same rate,7. Increase U.S. production of natural gas and coal,3.,4. Middle of the road; see the pros and cons of both sides,"1. Ban the manufacture, possession, and sale of assault rifles and semi-automatic weapons",Donald Trump,1954,Male,Hispanic,Yes,I speak both Spanish and English equally,4-year,Domestic / civil partnership,Retired,"$50,000 - $59,999",No,Republican,Strong Republican,Donald Trump,Joe Biden,Florida,Big city,Yes,Moderate,Some of the time,Something else,Once or twice a month,No,Somewhat important,Once a week,2024-10-18 17:27:13,2024-10-18 17:42:28,1,2024,43,110,20991747
0.9546072560,,66.0,30.0,No,Likely to accept,Likely,Important,Only a little proud,Strongly disagree,,Strongly disagree,95.0,Strongly disagree,70,Strongly disagree,95,Strongly disagree,95,Strongly disagree,95,Neither support nor oppose,,,,,,80.0,50.0,4. Middle of the road; see the pros and cons of both sides,3.,1. Implement government health insurance for everyone,3.,"1. Ban the manufacture, possession, and sale of assault rifles and semi-automatic weapons",Kamala Harris,1964,Female,White,No,I can not speak Spanish,Post-grad,Married,Part-time,"$70,000 - $79,999",No,Independent,Lean Democrat,Hillary Clinton,Joe Biden,Connecticut,Smaller city,Yes,Moderate,Most of the time,Agnostic,Never,No,Not too important,A few times a week,2024-10-18 17:28:49,2024-10-18 17:42:35,1,2024,43,110,2098232976
1.6484101901,Independent assigned Republican,90.0,30.0,No,Equally likely to refuse or accept,Equally likely to or unlikely,Very important,Extremely proud,Agree,,Strongly disagree,100.0,Neither agree nor disagree,50,Agree,50,Disagree,90,Disagree,80,Oppose,,,,,,10.0,0.0,1. Tax richer people at a higher rate,7. Increase U.S. production of natural gas and coal,2.,4. Middle of the road; see the pros and cons of both sides,"1. Ban the manufacture, possession, and sale of assault rifles and semi-automatic weapons",Kamala Harris,1960,Male,Black,No,I can not speak Spanish,Some college,Never married,Part-time,"$20,000 - $29,999",No,Independent,Independent,Hillary Clinton,Joe Biden,Pennsylvania,Suburban area,Yes,Moderate,Most of the time,Protestant,Once or twice a month,No,Very important,Once a day,2024-10-18 17:27:11,2024-10-18 17:43:04,1,2024,43,110,424468623
0.9055983293,,58.0,54.0,Yes,Equally likely to refuse or accept,Equally likely to or unlikely,Important,Moderately proud,Neither agree nor disagree,,Neither agree nor disagree,50.0,Neither agree nor disagree,70,Neither agree nor disagree,60,Neither agree nor disagree,70,Disagree,49,Support,Oppose,,,,,64.0,61.0,4. Middle of the road; see the pros and cons of both sides,7. Increase U.S. production of natural gas and coal,5.,4. Middle of the road; see the pros and cons of both sides,"7. Do not restrict the manufacture, possession, and sale of assault rifles and semi-automatic weapons",Not sure,2003,Female,Black,No,I can not speak Spanish,Some college,Never married,Student,"$20,000 - $29,999",No,Not sure,Lean Democrat,Did not vote for President,Did not vote for President,Massachusetts,Suburban area,Yes,Moderate,Hardly at all,Protestant,More than once a week,Yes,Somewhat important,Once a day,2024-10-18 17:28:59,2024-10-18 17:43:37,1,2024,43,110,2147483647
0.7627114800,,86.0,18.0,No,Likely to accept,Equally likely to or unlikely,Important,Extremely proud,Neither agree nor disagree,,Neither agree nor disagree,100.0,Strongly agree,92,Neither agree nor disagree,80,Agree,10,Neither agree nor disagree,82,Support,Strongly oppose,,,,,54.0,44.0,6.,4. Middle of the road; see the pros and cons of both sides,4. Middle of the road; see the pros and cons of both sides,5.,4. Middle of the road; see the pros and cons of both sides,Kamala Harris,2000,Male,White,Yes,I can not speak Spanish,4-year,Never married,Full-time,"$30,000 - $39,999",No,Democrat,Strong Democrat,Did not vote for President,Joe Biden,Illinois,Big city,Yes,Very liberal,Some of the time,Nothing in particular,Once or twice a month,No,Somewhat important,A few times a week,2024-10-18 17:26:11,2024-10-18 17:44:46,1,2024,43,110,2147483647
0.6032458419,,100.0,6.0,No,Likely to accept,Unlikely,Very important,Extremely proud,Disagree,,Strongly disagree,52.0,Disagree,92,Agree,17,Disagree,85,Strongly disagree,40,Oppose,,,,,,50.0,40.0,1. Tax richer people at a higher rate,4. Middle of the road; see the pros and cons of both sides,1. Implement government health insurance for everyone,4. Middle of the road; see the pros and cons of both sides,"1. Ban the manufacture, possession, and sale of assault rifles and semi-automatic weapons",Kamala Harris,1960,Female,Hispanic,Yes,I can not speak Spanish,2-year,Married,Retired,"$80,000 - $99,999",No,Democrat,Strong Democrat,Did not vote for President,Joe Biden,Texas,Suburban area,Yes,Very liberal,Most of the time,Agnostic,Never,No,Not at all important,Never,2024-10-18 17:26:24,2024-10-18 17:45:08,1,2024,43,110,1784924472
