weight,party_rand_cat,democrat_therm_1,republican_therm_1,general_trust,institutional_corruption,institutional_response,vote_importance,pride,fair_treatment,maga,norm_judges,norm_judges_perception,norm_polling,norm_polling_perception,norm_executive,norm_executive_perception,norm_censorship,norm_censorship_perception,norm_loyalty,norm_loyalty_perception,violence1,violence2,violence3,violence4,violence5,violence6,violence3_perception,violence6_perception,policy_graduated_taxes,policy_energy_ind,policy_health_insur,policy_free_trade,policy_gun_rights,matchup2024,birthyr,gender,race,hispanic,speakspanish,educ,marstat,employ,faminc_new,child18,pid3,pid7,presvote16post,presvote20post,inputstate,urbanicity2,votereg,ideo5,newsint,religpew,pew_churatd,pew_bornagain,pew_religimp,pew_prayer,starttime,endtime,engaged,year,week,survey,uid_public
0.9007210783,,60.0,47,No,Equally likely to refuse or accept,Unlikely,Very important,Very proud,Agree,,Neither agree nor disagree,31,Disagree,21,Neither agree nor disagree,32,Disagree,9,Strongly disagree,11,Neither support nor oppose,,,,,,11,2.0,2.,3.,4. Middle of the road; see the pros and cons of both sides,3.,4. Middle of the road; see the pros and cons of both sides,Kamala Harris,1989,Female,White,No,I can not speak Spanish,4-year,Married,Full-time,"$200,000 - $249,999",No,Independent,Lean Democrat,Hillary Clinton,Joe Biden,New Jersey,Rural area,Yes,Moderate,Some of the time,Protestant,Once a week,No,Somewhat important,A few times a month,2024-10-11 16:53:05,2024-10-11 17:00:28,1,2024,42,109,1757597466
0.7363445845,,97.0,19,No,Likely to refuse,Likely,Very important,Extremely proud,Agree,,Strongly disagree,66,Strongly disagree,50,Neither agree nor disagree,52,Strongly disagree,46,Disagree,49,Oppose,,,,,,51,19.0,1. Tax richer people at a higher rate,4. Middle of the road; see the pros and cons of both sides,4. Middle of the road; see the pros and cons of both sides,4. Middle of the road; see the pros and cons of both sides,"1. Ban the manufacture, possession, and sale of assault rifles and semi-automatic weapons",Kamala Harris,1958,Female,White,No,I can not speak Spanish,High school graduate,Married,Part-time,"$30,000 - $39,999",No,Democrat,Strong Democrat,Hillary Clinton,Joe Biden,Michigan,Suburban area,Yes,Liberal,Most of the time,Roman Catholic,Never,No,Not too important,A few times a month,2024-10-11 16:55:13,2024-10-11 17:02:08,1,2024,42,109,421345380
0.9883299323,,4.0,100,No,Equally likely to refuse or accept,Equally likely to or unlikely,Important,Not at all proud,Neither agree nor disagree,Neither,Agree,4,Agree,7,Agree,6,Agree,7,Agree,4,Neither support nor oppose,,,,,,100,49.0,7. Tax everyone at the same rate,7. Increase U.S. production of natural gas and coal,7. Have individuals and private insurance pay medical expenses,4. Middle of the road; see the pros and cons of both sides,4. Middle of the road; see the pros and cons of both sides,Donald Trump,1964,Female,White,No,I can not speak Spanish,High school graduate,Married,Part-time,"$20,000 - $29,999",No,Republican,Not very strong Republican,Donald Trump,Donald Trump,Oklahoma,Rural area,Yes,Not sure,Only now and then,Nothing in particular,Once a week,Yes,Very important,Several times a day,2024-10-11 16:54:49,2024-10-11 17:02:27,1,2024,42,109,1079496696
0.4635690226,,57.0,34,Yes,Likely to refuse,Likely,Very important,Very proud,Agree,,Strongly disagree,18,Disagree,53,Disagree,7,Strongly disagree,16,Disagree,17,Strongly oppose,,,,,,48,13.0,1. Tax richer people at a higher rate,3.,1. Implement government health insurance for everyone,5.,"1. Ban the manufacture, possession, and sale of assault rifles and semi-automatic weapons",Not sure,1989,Male,Black,No,I can not speak Spanish,4-year,Married,Part-time,"$120,000 - $149,999",Yes,Democrat,Not very strong Democrat,Did not vote for President,Did not vote for President,Washington,Smaller city,Yes,Moderate,Most of the time,Roman Catholic,Once a week,No,Somewhat important,A few times a week,2024-10-11 16:54:46,2024-10-11 17:03:30,1,2024,42,109,1302368088
0.6704194635,,50.0,50,Yes,Equally likely to refuse or accept,Equally likely to or unlikely,Very important,Extremely proud,Disagree,Neither,Neither agree nor disagree,12,Neither agree nor disagree,1,Neither agree nor disagree,81,Neither agree nor disagree,11,Neither agree nor disagree,78,Neither support nor oppose,,,,,,1,2.0,7. Tax everyone at the same rate,7. Increase U.S. production of natural gas and coal,7. Have individuals and private insurance pay medical expenses,4. Middle of the road; see the pros and cons of both sides,"7. Do not restrict the manufacture, possession, and sale of assault rifles and semi-automatic weapons",Donald Trump,1952,Male,White,No,I can not speak Spanish,Some college,Married,Retired,"$70,000 - $79,999",No,Republican,Strong Republican,Donald Trump,Other,Alabama,Suburban area,Yes,Conservative,Most of the time,Protestant,A few times a year,No,Somewhat important,A few times a month,2024-10-11 16:53:16,2024-10-11 17:06:02,1,2024,42,109,19347267
1.0017065213,,40.0,60,No,Equally likely to refuse or accept,Unlikely,Neither important nor unimportant,Only a little proud,Agree,Neither,Disagree,10,Strongly disagree,2,Disagree,24,Strongly disagree,25,Strongly disagree,1,Oppose,,,,,,2,1.0,1. Tax richer people at a higher rate,4. Middle of the road; see the pros and cons of both sides,2.,3.,"7. Do not restrict the manufacture, possession, and sale of assault rifles and semi-automatic weapons",Not going to vote/wouldn't vote if those were the choices,1989,Male,White,No,I can not speak Spanish,High school graduate,Never married,Unemployed,"$20,000 - $29,999",No,Independent,Lean Republican,Did not vote for President,Did not vote for President,Kentucky,Rural area,Don't know,Moderate,Some of the time,Protestant,A few times a year,No,Somewhat important,Seldom,2024-10-11 16:53:34,2024-10-11 17:06:08,1,2024,42,109,1896747006
1.7070064784,,20.0,0,Yes,Likely to accept,Equally likely to or unlikely,Neither important nor unimportant,Not at all proud,Neither agree nor disagree,,Agree,72,Strongly disagree,58,Agree,83,Disagree,58,Strongly disagree,56,Support,Neither support nor oppose,,,,,64,52.0,1. Tax richer people at a higher rate,1. Decrease U.S. production of natural gas and coal,1. Implement government health insurance for everyone,1. Limit free trade,4. Middle of the road; see the pros and cons of both sides,Another candidate,1996,Male,White,No,I can not speak Spanish,4-year,Never married,Part-time,"$80,000 - $99,999",No,Other,Lean Democrat,Hillary Clinton,Joe Biden,Illinois,Suburban area,Yes,Very liberal,Some of the time,Agnostic,Never,No,Not at all important,Never,2024-10-11 16:54:17,2024-10-11 17:06:36,1,2024,42,109,1916066172
0.4862133341,,95.0,27,Yes,Likely to refuse,Unlikely,Very important,Extremely proud,Agree,,Disagree,76,Disagree,80,Agree,89,Disagree,76,Disagree,91,Strongly support,Oppose,,,,,82,70.0,1. Tax richer people at a higher rate,7. Increase U.S. production of natural gas and coal,4. Middle of the road; see the pros and cons of both sides,1. Limit free trade,4. Middle of the road; see the pros and cons of both sides,Kamala Harris,1957,Male,White,No,,Some college,Married,Retired,"$70,000 - $79,999",No,Democrat,Strong Democrat,Gary Johnson,Joe Biden,North Carolina,Rural area,Yes,Moderate,Most of the time,Atheist,Never,No,Not at all important,Never,2024-10-11 16:52:27,2024-10-11 17:07:10,1,2024,42,109,2147483647
0.5781606674,,100.0,0,Yes,Likely to refuse,Extremely unlikely,Very important,Extremely proud,Strongly agree,,Agree,70,Strongly disagree,30,Strongly agree,81,Strongly disagree,30,Strongly disagree,50,Oppose,,,,,,20,3.0,1. Tax richer people at a higher rate,1. Decrease U.S. production of natural gas and coal,1. Implement government health insurance for everyone,7. Allow free trade,"1. Ban the manufacture, possession, and sale of assault rifles and semi-automatic weapons",Kamala Harris,1973,Male,White,No,I can not speak Spanish,Post-grad,Married,Full-time,"$150,000 - $199,999",No,Democrat,Strong Democrat,Hillary Clinton,Joe Biden,Iowa,Small town,Yes,Very liberal,Most of the time,Nothing in particular,Never,No,Not at all important,Never,2024-10-11 16:55:14,2024-10-11 17:07:19,1,2024,42,109,409021131
1.4683181058,,47.0,69,No,Likely to refuse,Equally likely to or unlikely,Very important,Very proud,Agree,MAGA Republican,Agree,63,Strongly disagree,18,Agree,84,Neither agree nor disagree,58,Agree,39,Neither support nor oppose,,,,,,33,11.0,2.,3.,1. Implement government health insurance for everyone,1. Limit free trade,3.,Donald Trump,1967,Female,Black,No,I can not speak Spanish,Some college,Never married,Permanently disabled,"$50,000 - $59,999",No,Republican,Not very strong Republican,Hillary Clinton,Donald Trump,Tennessee,Suburban area,Yes,Conservative,Some of the time,Protestant,Seldom,No,Very important,Several times a day,2024-10-11 16:55:43,2024-10-11 17:07:45,1,2024,42,109,2127108108
