weight,party_rand_cat,democrat_therm_1,republican_therm_1,general_trust,institutional_corruption,institutional_response,vote_importance,pride,fair_treatment,maga,norm_judges,norm_judges_perception,norm_polling,norm_polling_perception,norm_executive,norm_executive_perception,norm_censorship,norm_censorship_perception,norm_loyalty,norm_loyalty_perception,violence1,violence2,violence3,violence4,violence5,violence6,violence3_perception,violence6_perception,policy_graduated_taxes,policy_energy_ind,policy_health_insur,policy_free_trade,policy_gun_rights,matchup2024,birthyr,gender,race,hispanic,speakspanish,educ,marstat,employ,faminc_new,child18,pid3,pid7,presvote16post,presvote20post,inputstate,urbanicity2,votereg,ideo5,newsint,religpew,pew_churatd,pew_bornagain,pew_religimp,pew_prayer,starttime,endtime,engaged,year,week,survey,uid_public
0.8653705373,,100.0,45.0,No,Equally likely to refuse or accept,Equally likely to or unlikely,Very important,Very proud,Neither agree nor disagree,,Neither agree nor disagree,70,Disagree,89,Strongly agree,79,Strongly disagree,70.0,Disagree,81.0,Strongly support,Oppose,,,,,79,79.0,,,1. Implement government health insurance for everyone,4. Middle of the road; see the pros and cons of both sides,,,1954,Female,White,No,I can not speak Spanish,4-year,Married,Retired,"$20,000 - $29,999",No,Democrat,Strong Democrat,Hillary Clinton,Joe Biden,Oregon,Big city,Yes,Very liberal,Most of the time,Protestant,Seldom,Yes,Somewhat important,Several times a day,2022-11-05 04:06:10,2022-11-05 04:18:55,1,2022,45,8,18022557
1.0395269882,,0.0,90.0,No,Likely to accept,Equally likely to or unlikely,Very important,Extremely proud,Disagree,Neither,Strongly disagree,75,Strongly disagree,81,Strongly disagree,26,Strongly disagree,26.0,Neither agree nor disagree,65.0,Strongly oppose,,,,,,89,54.0,7. Tax everyone at the same rate,,7. Have individuals and private insurance pay medical expenses,2.,,,1942,Male,White,No,I can not speak Spanish,High school graduate,Married,Retired,"$70,000 - $79,999",No,Independent,Lean Republican,Donald Trump,Donald Trump,Arizona,Smaller city,Yes,Conservative,Most of the time,Roman Catholic,A few times a year,No,Not too important,A few times a week,2022-11-05 15:12:04,2022-11-05 15:30:23,1,2022,45,8,18036570
0.8321480854,,53.0,2.0,No,Equally likely to refuse or accept,Likely,Very important,Moderately proud,Disagree,,Disagree,74,Strongly disagree,72,Strongly agree,74,Disagree,95.0,Strongly disagree,92.0,Oppose,,,,,,90,50.0,3.,,1. Implement government health insurance for everyone,4. Middle of the road; see the pros and cons of both sides,"1. Ban the manufacture, possession, and sale of assault rifles and semi-automatic weapons",,1952,Male,Black,No,I can not speak Spanish,4-year,Married,Retired,"$120,000 - $149,999",No,Democrat,Strong Democrat,Hillary Clinton,Joe Biden,Florida,Suburban area,Yes,Liberal,Most of the time,Agnostic,Never,No,Not at all important,Never,2022-11-05 21:35:25,2022-11-05 21:59:27,1,2022,45,8,18245352
0.6795389942,,7.0,83.0,No,Likely to accept,Equally likely to or unlikely,Very important,Moderately proud,Disagree,Neither,Neither agree nor disagree,80,Neither agree nor disagree,80,Neither agree nor disagree,80,Neither agree nor disagree,80.0,Neither agree nor disagree,80.0,Neither support nor oppose,,,,,,78,80.0,4. Middle of the road; see the pros and cons of both sides,,4. Middle of the road; see the pros and cons of both sides,,,,1969,Female,White,No,I can not speak Spanish,High school graduate,Married,Homemaker,Prefer not to say,No,Other,Lean Republican,Other,Donald Trump,Pennsylvania,Big city,Yes,Very conservative,Some of the time,Something else,Once a week,Yes,Very important,Several times a day,2022-11-05 13:15:22,2022-11-05 13:26:09,0,2022,45,8,18360894
1.3605573816,,0.0,80.0,Yes,Equally likely to refuse or accept,Equally likely to or unlikely,Very important,Extremely proud,Strongly disagree,Neither,Strongly disagree,100,Neither agree nor disagree,100,Disagree,100,Strongly disagree,100.0,Disagree,100.0,Support,Oppose,,,,,100,71.0,,,,5.,"7. Do not restrict the manufacture, possession, and sale of assault rifles and semi-automatic weapons",,1955,Male,White,No,I can not speak Spanish,High school graduate,Married,Other,"$200,000 - $249,999",No,Independent,Lean Republican,Donald Trump,Donald Trump,Texas,Small town,Yes,Moderate,Most of the time,Roman Catholic,Seldom,No,Very important,A few times a week,2022-11-10 01:24:37,2022-11-10 01:57:27,1,2022,45,8,18437250
1.3814109206,,96.0,0.0,No,Likely to refuse,Extremely unlikely,Very important,Only a little proud,Agree,,Disagree,67,Neither agree nor disagree,80,Agree,86,Strongly disagree,78.0,Strongly disagree,86.0,Support,Support,Oppose,,,,60,44.0,1. Tax richer people at a higher rate,,1. Implement government health insurance for everyone,,,,1957,Male,Hispanic,Yes,I can not speak Spanish,High school graduate,Never married,Permanently disabled,Prefer not to say,No,Democrat,Strong Democrat,Did not vote for President,Joe Biden,California,Suburban area,Yes,Very liberal,Most of the time,Atheist,Never,No,Not at all important,Never,2022-11-06 15:19:58,2022-11-06 15:44:49,1,2022,45,8,18473727
1.1338682014,,3.0,86.0,Yes,Likely to refuse,Equally likely to or unlikely,Very important,Extremely proud,Neither agree nor disagree,MAGA Republican,Strongly disagree,31,Strongly disagree,42,Disagree,91,Strongly disagree,3.0,Disagree,91.0,Support,Strongly support,Support,Strongly oppose,,,19,14.0,2.,7. Increase U.S. production of natural gas and coal,5.,5.,5.,,1939,Male,White,No,I can not speak Spanish,Post-grad,Married,Retired,Prefer not to say,No,Republican,Strong Republican,Donald Trump,Donald Trump,Texas,Smaller city,Yes,Conservative,Most of the time,Agnostic,Never,No,Not at all important,Never,2022-11-05 06:44:58,2022-11-05 07:22:07,1,2022,45,8,18490881
0.6684431260,,90.0,20.0,No,Equally likely to refuse or accept,Unlikely,Very important,Moderately proud,Agree,,Strongly disagree,45,Strongly disagree,70,Disagree,80,Strongly disagree,40.0,Strongly disagree,88.0,Oppose,,,,,,30,30.0,,,2.,5.,"1. Ban the manufacture, possession, and sale of assault rifles and semi-automatic weapons",,1950,Male,White,No,I can not speak Spanish,High school graduate,Married,Retired,Prefer not to say,No,Independent,Lean Democrat,Hillary Clinton,Joe Biden,Utah,Suburban area,Yes,Liberal,Some of the time,Atheist,Never,No,Not at all important,Never,2022-11-06 12:01:41,2022-11-06 12:32:25,1,2022,45,8,18747759
1.0395269882,,40.0,75.0,No,Equally likely to refuse or accept,Likely,Very important,Very proud,Disagree,Neither,Disagree,50,Disagree,50,Neither agree nor disagree,60,Disagree,60.0,Disagree,70.0,Neither support nor oppose,,,,,,50,50.0,,7. Increase U.S. production of natural gas and coal,6.,4. Middle of the road; see the pros and cons of both sides,,,1951,Male,White,No,I can not speak Spanish,High school graduate,Married,Retired,"$40,000 - $49,999",No,Republican,Strong Republican,Donald Trump,Donald Trump,Washington,Rural area,Yes,Conservative,Most of the time,Protestant,Never,No,Not at all important,Never,2022-11-06 17:47:33,2022-11-06 18:31:01,1,2022,45,8,18748524
0.4838742918,Independent assigned Democrat,1.0,0.0,No,Equally likely to refuse or accept,Equally likely to or unlikely,Important,Not at all proud,Disagree,,Disagree,60,Disagree,70,Agree,90,Disagree,70.0,Disagree,70.0,Neither support nor oppose,,,,,,50,20.0,1. Tax richer people at a higher rate,,1. Implement government health insurance for everyone,,"1. Ban the manufacture, possession, and sale of assault rifles and semi-automatic weapons",,1957,Female,White,No,I can not speak Spanish,2-year,Never married,Unemployed,"$50,000 - $59,999",No,Independent,Independent,Jill Stein,Joe Biden,Texas,Suburban area,Yes,Very liberal,Most of the time,Nothing in particular,Never,No,Not at all important,A few times a month,2022-11-05 07:17:20,2022-11-05 07:36:59,0,2022,45,8,18750639
