weight,party_rand_cat,democrat_therm_1,republican_therm_1,general_trust,institutional_corruption,institutional_response,vote_importance,pride,fair_treatment,maga,norm_judges,norm_judges_perception,norm_polling,norm_polling_perception,norm_executive,norm_executive_perception,norm_censorship,norm_censorship_perception,norm_loyalty,norm_loyalty_perception,violence1,violence2,violence3,violence4,violence5,violence6,violence3_perception,violence6_perception,policy_graduated_taxes,policy_energy_ind,policy_health_insur,policy_free_trade,policy_gun_rights,matchup2024,birthyr,gender,race,hispanic,speakspanish,educ,marstat,employ,faminc_new,child18,pid3,pid7,presvote16post,presvote20post,inputstate,urbanicity2,votereg,ideo5,newsint,religpew,pew_churatd,pew_bornagain,pew_religimp,pew_prayer,starttime,endtime,engaged,year,week,survey,uid_public
0.5093521251,Independent assigned Republican,50,49,Yes,Equally likely to refuse or accept,Equally likely to or unlikely,Unimportant,Moderately proud,Agree,,Neither agree nor disagree,50,Neither agree nor disagree,49,Neither agree nor disagree,50,Disagree,49.0,Disagree,48,Oppose,,,,,,49,48,,,4. Middle of the road; see the pros and cons of both sides,4. Middle of the road; see the pros and cons of both sides,4. Middle of the road; see the pros and cons of both sides,,1991,Female,Hispanic,Yes,I speak both Spanish and English equally,High school graduate,Married,Unemployed,"$10,000 - $19,999",Yes,Independent,Independent,Did not vote for President,Did not vote for President,New York,Rural area,No,Liberal,Hardly at all,Roman Catholic,Seldom,No,Somewhat important,Never,2023-04-07 14:35:24,2023-04-07 14:41:24,0,2023,15,30,1366495338
1.5098255297,,39,50,Yes,Likely to accept,Likely,Important,Moderately proud,Agree,Neither,Agree,44,Agree,41,Agree,34,Agree,38.0,Agree,47,Support,Support,Support,Support,Support,Support,34,53,,6.,,,6.,,2000,Male,White,Yes,I can not speak Spanish,Some college,Married,Full-time,"$60,000 - $69,999",Yes,Independent,Lean Republican,Did not vote for President,Donald Trump,California,Smaller city,No,Liberal,Some of the time,Muslim,A few times a year,Yes,Somewhat important,A few times a week,2023-04-07 14:37:15,2023-04-07 14:41:26,0,2023,15,30,1864526160
1.1761908728,,55,56,No,Equally likely to refuse or accept,Equally likely to or unlikely,Neither important nor unimportant,Moderately proud,Neither agree nor disagree,,Neither agree nor disagree,50,Neither agree nor disagree,50,Neither agree nor disagree,50,Neither agree nor disagree,50.0,Neither agree nor disagree,51,Neither support nor oppose,,,,,,50,51,,4. Middle of the road; see the pros and cons of both sides,,,4. Middle of the road; see the pros and cons of both sides,,1955,Male,White,No,I can not speak Spanish,Some college,Never married,Retired,"$30,000 - $39,999",No,Democrat,Strong Democrat,Hillary Clinton,Joe Biden,Maryland,Suburban area,Yes,Not sure,Don't know,Protestant,Once a week,Yes,Very important,Once a day,2023-04-07 14:35:33,2023-04-07 14:41:47,0,2023,15,30,410333376
1.0603104187,Independent assigned Republican,50,52,No,Equally likely to refuse or accept,Equally likely to or unlikely,Neither important nor unimportant,Moderately proud,Neither agree nor disagree,,Neither agree nor disagree,23,Neither agree nor disagree,22,Neither agree nor disagree,24,Neither agree nor disagree,22.0,Neither agree nor disagree,20,Neither support nor oppose,,,,,,20,26,4. Middle of the road; see the pros and cons of both sides,4. Middle of the road; see the pros and cons of both sides,,4. Middle of the road; see the pros and cons of both sides,,,1979,Male,White,No,I can not speak Spanish,Post-grad,Married,Full-time,"$200,000 - $249,999",No,Independent,Independent,Donald Trump,Donald Trump,Montana,Suburban area,Yes,Moderate,Some of the time,Protestant,A few times a year,No,Very important,Once a week,2023-04-07 14:36:26,2023-04-07 14:41:48,0,2023,15,30,1601955138
1.3583207103,,50,54,No,Equally likely to refuse or accept,Equally likely to or unlikely,Neither important nor unimportant,Extremely proud,Neither agree nor disagree,Neither,Neither agree nor disagree,50,Neither agree nor disagree,53,Neither agree nor disagree,52,Neither agree nor disagree,48.0,Neither agree nor disagree,50,Neither support nor oppose,,,,,,50,49,,,4. Middle of the road; see the pros and cons of both sides,4. Middle of the road; see the pros and cons of both sides,4. Middle of the road; see the pros and cons of both sides,,2002,Male,White,No,I can not speak Spanish,Some college,Never married,Student,"$100,000 - $119,999",Yes,Independent,Lean Republican,Did not vote for President,Did not vote for President,Pennsylvania,Small town,Yes,Conservative,Most of the time,Jewish,Never,No,Not at all important,Seldom,2023-04-07 14:34:12,2023-04-07 14:42:05,1,2023,15,30,1507640952
0.9550450593,Independent assigned Republican,50,49,Yes,Likely to accept,Extremely likely,Very important,Extremely proud,Strongly agree,,Strongly agree,61,Strongly agree,65,Strongly agree,61,Strongly agree,66.0,Strongly agree,59,Strongly support,Strongly support,Strongly support,Strongly support,Strongly support,Strongly support,67,64,,,,,5.,,1990,Male,Black,No,I can not speak Spanish,Post-grad,Divorced,Unemployed,"Less than $10,000",No,Not sure,Independent,Did not vote for President,Did not vote for President,Montana,Rural area,No,Very conservative,Most of the time,Nothing in particular,Don't know,No,Not at all important,Don't know,2023-04-07 14:36:26,2023-04-07 14:43:09,1,2023,15,30,1890407298
0.8298861023,Independent assigned Republican,10,1,No,Likely to accept,Extremely unlikely,Unimportant,Not at all proud,Strongly disagree,,Strongly disagree,29,Strongly disagree,4,Strongly disagree,40,Strongly disagree,70.0,Strongly disagree,30,Neither support nor oppose,,,,,,8,9,,,,4. Middle of the road; see the pros and cons of both sides,,,2001,Female,Two or more races,Yes,I can not speak Spanish,Some college,Never married,Student,Prefer not to say,No,Independent,Independent,Did not vote for President,Joe Biden,Massachusetts,Smaller city,Yes,Very liberal,Some of the time,Agnostic,Seldom,No,Not at all important,Never,2023-04-07 14:34:44,2023-04-07 14:44:29,1,2023,15,30,1478374500
0.8022753567,,69,0,No,Equally likely to refuse or accept,Unlikely,Very important,Very proud,Disagree,,Strongly agree,100,Strongly disagree,100,Strongly agree,100,Strongly disagree,100.0,Strongly disagree,100,Strongly support,Strongly oppose,,,,,100,100,,1. Decrease U.S. production of natural gas and coal,,4. Middle of the road; see the pros and cons of both sides,"1. Ban the manufacture, possession, and sale of assault rifles and semi-automatic weapons",,1968,Male,White,No,I can not speak Spanish,4-year,Married,Full-time,Prefer not to say,No,Independent,Lean Democrat,Hillary Clinton,Joe Biden,Nevada,Big city,Yes,Very liberal,Most of the time,Atheist,Never,No,Not at all important,Never,2023-04-07 14:35:41,2023-04-07 14:44:32,1,2023,15,30,424231383
1.4559276358,,25,81,No,Extremely likely to accept,Equally likely to or unlikely,Very important,Extremely proud,Strongly disagree,MAGA Republican,Disagree,91,Strongly disagree,100,Strongly disagree,76,Agree,6.0,Neither agree nor disagree,100,Neither support nor oppose,,,,,,72,78,7. Tax everyone at the same rate,7. Increase U.S. production of natural gas and coal,,4. Middle of the road; see the pros and cons of both sides,,,1982,Female,White,No,I can not speak Spanish,4-year,Never married,Part-time,"$120,000 - $149,999",No,Republican,Strong Republican,Donald Trump,Donald Trump,South Carolina,Suburban area,Yes,Conservative,Most of the time,Protestant,More than once a week,Yes,Very important,Several times a day,2023-04-07 14:35:55,2023-04-07 14:44:40,1,2023,15,30,1200761724
1.4793464142,Independent assigned Republican,0,25,No,Extremely likely to accept,Extremely unlikely,Very important,Extremely proud,Strongly disagree,,Strongly disagree,100,Strongly disagree,100,Strongly disagree,100,Strongly disagree,100.0,Strongly disagree,100,Strongly oppose,,,,,,50,0,,,,,"7. Do not restrict the manufacture, possession, and sale of assault rifles and semi-automatic weapons",,1979,Male,White,No,I can not speak Spanish,Some college,Never married,Full-time,"$30,000 - $39,999",No,Independent,Independent,Did not vote for President,Donald Trump,Michigan,Small town,Yes,Very conservative,Most of the time,Protestant,Never,Yes,Very important,Several times a day,2023-04-07 14:37:04,2023-04-07 14:44:51,1,2023,15,30,18690600
