weight,party_rand_cat,democrat_therm_1,republican_therm_1,general_trust,institutional_corruption,institutional_response,vote_importance,pride,fair_treatment,maga,norm_judges,norm_judges_perception,norm_polling,norm_polling_perception,norm_executive,norm_executive_perception,norm_censorship,norm_censorship_perception,norm_loyalty,norm_loyalty_perception,violence1,violence2,violence3,violence4,violence5,violence6,violence3_perception,violence6_perception,policy_graduated_taxes,policy_energy_ind,policy_health_insur,policy_free_trade,policy_gun_rights,matchup2024,birthyr,gender,race,hispanic,speakspanish,educ,marstat,employ,faminc_new,child18,pid3,pid7,presvote16post,presvote20post,inputstate,urbanicity2,votereg,ideo5,newsint,religpew,pew_churatd,pew_bornagain,pew_religimp,pew_prayer,starttime,endtime,engaged,year,week,survey,uid_public
1.1844433329,,9.0,90.0,No,Likely to accept,Equally likely to or unlikely,Very important,Only a little proud,Strongly disagree,,Strongly disagree,100.0,Disagree,90.0,Neither agree nor disagree,100,Disagree,100.0,Neither agree nor disagree,100.0,Support,Oppose,,,,,,,,7. Increase U.S. production of natural gas and coal,,5,,,1954,Male,White,No,I can not speak Spanish,High school graduate,Never married,Part-time,"$60,000 - $69,999",No,Republican,Strong Republican,Donald Trump,Donald Trump,New Jersey,Suburban area,Yes,Conservative,Most of the time,Protestant,Never,No,Not too important,A few times a month,2022-10-25 14:09:17,2022-10-25 14:24:40,1,2022,43,6,44319
1.1277286682,Independent assigned Republican,20.0,67.0,Yes,Extremely likely to accept,Unlikely,Very important,Extremely proud,Strongly disagree,,Strongly disagree,90.0,Neither agree nor disagree,81.0,Disagree,85,Disagree,98.0,Disagree,91.0,Neither support nor oppose,,,,,,,,4. Middle of the road; see the pros and cons of both sides,,5,3,,,1955,Male,White,No,I can not speak Spanish,Some college,Divorced,Full-time,"$70,000 - $79,999",No,Independent,Independent,Donald Trump,Donald Trump,Arizona,Suburban area,Yes,Moderate,Most of the time,Roman Catholic,Seldom,No,Somewhat important,A few times a month,2022-10-21 20:10:10,2022-10-21 21:54:21,1,2022,43,6,18082605
0.6169049654,,60.0,20.0,Yes,Likely to refuse,Extremely unlikely,Very important,Moderately proud,Neither agree nor disagree,,Disagree,30.0,Strongly disagree,30.0,Agree,70,Strongly disagree,30.0,Strongly disagree,30.0,Support,Oppose,,,,,,,1. Tax richer people at a higher rate,,1. Implement government health insurance for everyone,4. Middle of the road; see the pros and cons of both sides,"1. Ban the manufacture, possession, and sale of assault rifles and semi-automatic weapons",,1960,Male,White,No,I can not speak Spanish,2-year,Domestic / civil partnership,Full-time,"$120,000 - $149,999",No,Democrat,Strong Democrat,Hillary Clinton,Joe Biden,California,Suburban area,Yes,Very liberal,Most of the time,Buddhist,Never,No,Somewhat important,Several times a day,2022-10-24 00:37:04,2022-10-24 00:51:24,1,2022,43,6,18180030
1.3549739413,Independent assigned Democrat,0.0,70.0,Yes,Likely to accept,Equally likely to or unlikely,Very important,Extremely proud,Agree,,Strongly disagree,0.0,Strongly disagree,0.0,Disagree,0,Strongly disagree,0.0,Strongly disagree,0.0,Oppose,,,,,,,,,,7. Have individuals and private insurance pay medical expenses,3,"7. Do not restrict the manufacture, possession, and sale of assault rifles and semi-automatic weapons",,1967,Female,White,No,I can not speak Spanish,4-year,Married,Part-time,"$60,000 - $69,999",No,Independent,Independent,Donald Trump,Donald Trump,Michigan,Suburban area,Yes,Very conservative,Most of the time,Something else,Once a week,Yes,Very important,Several times a day,2022-10-22 02:17:44,2022-10-22 02:35:03,1,2022,43,6,18246594
1.2412892767,,1.0,80.0,No,Extremely likely to accept,Unlikely,Very important,Extremely proud,Strongly disagree,,Disagree,2.0,Strongly disagree,2.0,Agree,4,Disagree,1.0,Disagree,11.0,Oppose,,,,,,,,,7. Increase U.S. production of natural gas and coal,3,,4. Middle of the road; see the pros and cons of both sides,,1955,Male,White,No,I can not speak Spanish,2-year,Married,Permanently disabled,"$60,000 - $69,999",No,Independent,Lean Republican,Donald Trump,Donald Trump,New Jersey,Suburban area,Yes,Moderate,Most of the time,Roman Catholic,Seldom,No,Not too important,Once a day,2022-10-22 14:19:38,2022-10-22 14:37:17,1,2022,43,6,18257142
1.0010573876,,0.0,51.0,No,Equally likely to refuse or accept,Equally likely to or unlikely,Very important,Extremely proud,Neither agree nor disagree,,Neither agree nor disagree,0.0,Disagree,0.0,Disagree,0,Disagree,80.0,Disagree,70.0,Neither support nor oppose,,,,,,,,4. Middle of the road; see the pros and cons of both sides,,7. Have individuals and private insurance pay medical expenses,4. Middle of the road; see the pros and cons of both sides,"7. Do not restrict the manufacture, possession, and sale of assault rifles and semi-automatic weapons",,1948,Male,White,No,I can not speak Spanish,Some college,Married,Retired,"$70,000 - $79,999",No,Independent,Lean Republican,Donald Trump,Donald Trump,Washington,Suburban area,Yes,Very conservative,Some of the time,Protestant,Never,No,Not too important,Once a day,2022-10-22 13:28:43,2022-10-22 13:44:24,1,2022,43,6,18260022
0.8051398089,,80.0,0.0,No,Likely to refuse,Extremely unlikely,Very important,Moderately proud,Disagree,,Disagree,89.0,Disagree,91.0,Agree,21,Strongly disagree,80.0,Strongly disagree,90.0,Oppose,,,,,,,,1. Tax richer people at a higher rate,4. Middle of the road; see the pros and cons of both sides,1. Implement government health insurance for everyone,,,,1943,Female,White,No,I can not speak Spanish,Post-grad,Married,Retired,"$200,000 - $249,999",No,Democrat,Strong Democrat,Hillary Clinton,Joe Biden,California,Suburban area,Yes,Liberal,Most of the time,Jewish,Once or twice a month,No,Not at all important,Never,2022-10-22 16:09:39,2022-10-22 16:35:54,1,2022,43,6,18388776
0.7692970114,Independent assigned Republican,0.0,0.0,No,Extremely likely to accept,Equally likely to or unlikely,Important,Very proud,Strongly disagree,,Strongly disagree,0.0,Strongly disagree,0.0,Neither agree nor disagree,70,Neither agree nor disagree,0.0,Strongly disagree,0.0,Neither support nor oppose,,,,,,,,7. Tax everyone at the same rate,3,1. Implement government health insurance for everyone,,4. Middle of the road; see the pros and cons of both sides,,1974,Female,White,No,I can not speak Spanish,Some college,Married,Permanently disabled,"$20,000 - $29,999",No,Other,Independent,Did not vote for President,Did not vote for President,New Mexico,Suburban area,Yes,Liberal,Hardly at all,Something else,Never,No,Somewhat important,A few times a week,2022-10-26 16:54:50,2022-10-26 17:15:14,1,2022,43,6,18501168
0.8585291243,,59.0,0.0,Yes,Equally likely to refuse or accept,Equally likely to or unlikely,Very important,Not at all proud,Neither agree nor disagree,,Strongly disagree,53.0,Strongly disagree,62.0,Agree,63,Strongly disagree,35.0,Neither agree nor disagree,64.0,Strongly support,Strongly support,Oppose,,,,,,,,1. Implement government health insurance for everyone,4. Middle of the road; see the pros and cons of both sides,,,1978,Male,Other,No,I can not speak Spanish,Some college,Never married,Permanently disabled,"$10,000 - $19,999",No,Democrat,Strong Democrat,Did not vote for President,Joe Biden,Maine,Small town,Yes,Very liberal,Most of the time,Protestant,Once a week,No,Very important,A few times a week,2022-10-23 04:06:23,2022-10-23 04:41:16,1,2022,43,6,18555690
0.8731925045,,90.0,2.0,Yes,Likely to accept,Equally likely to or unlikely,Very important,Only a little proud,Neither agree nor disagree,,Disagree,95.0,Disagree,90.0,Agree,97,Disagree,95.0,Strongly disagree,97.0,Neither support nor oppose,,,,,,,,1. Tax richer people at a higher rate,3,1. Implement government health insurance for everyone,,"1. Ban the manufacture, possession, and sale of assault rifles and semi-automatic weapons",,1974,Male,Black,No,I can not speak Spanish,4-year,Divorced,Unemployed,"$100,000 - $119,999",Yes,Independent,Lean Democrat,Hillary Clinton,Joe Biden,Texas,Suburban area,Yes,Liberal,Most of the time,Protestant,Once or twice a month,Yes,Very important,Several times a day,2022-10-25 14:47:29,2022-10-25 14:59:25,1,2022,43,6,18703218
