weight,party_rand_cat,democrat_therm_1,republican_therm_1,general_trust,institutional_corruption,institutional_response,vote_importance,pride,fair_treatment,maga,norm_judges,norm_judges_perception,norm_polling,norm_polling_perception,norm_executive,norm_executive_perception,norm_censorship,norm_censorship_perception,norm_loyalty,norm_loyalty_perception,violence1,violence2,violence3,violence4,violence5,violence6,violence3_perception,violence6_perception,policy_graduated_taxes,policy_energy_ind,policy_health_insur,policy_free_trade,policy_gun_rights,matchup2024,birthyr,gender,race,hispanic,speakspanish,educ,marstat,employ,faminc_new,child18,pid3,pid7,presvote16post,presvote20post,inputstate,urbanicity2,votereg,ideo5,newsint,religpew,pew_churatd,pew_bornagain,pew_religimp,pew_prayer,starttime,endtime,engaged,year,week,survey,uid_public
1.3490644554,,80,10.0,No,Likely to accept,Unlikely,Very important,Moderately proud,Neither agree nor disagree,,Neither agree nor disagree,93,Disagree,96,Agree,93.0,Disagree,95.0,Disagree,90,Strongly support,Neither support nor oppose,,,,,94.0,82.0,,,1. Implement government health insurance for everyone,4. Middle of the road; see the pros and cons of both sides,,,1967,Female,Black,Yes,I can not speak Spanish,2-year,Widowed,Retired,"$70,000 - $79,999",No,Democrat,Not very strong Democrat,Did not vote for President,Joe Biden,Virginia,Suburban area,Yes,Liberal,Some of the time,Nothing in particular,Seldom,No,Not too important,A few times a week,2023-03-31 20:50:23,2023-03-31 21:02:29,1,2023,14,29,547228677
0.9165197131,,70,1.0,No,Likely to refuse,Unlikely,Very important,Only a little proud,Agree,,Strongly disagree,43,Strongly disagree,63,Neither agree nor disagree,83.0,Strongly disagree,61.0,Strongly disagree,70,Strongly support,Strongly oppose,,,,,42.0,21.0,,1. Decrease U.S. production of natural gas and coal,,4. Middle of the road; see the pros and cons of both sides,,,1967,Male,White,Yes,I speak English primarily but can speak Spanish,4-year,Married,Full-time,"$80,000 - $99,999",No,Democrat,Strong Democrat,Hillary Clinton,Joe Biden,New York,Rural area,Yes,Very liberal,Most of the time,Atheist,Never,No,Not at all important,Never,2023-03-31 20:53:45,2023-03-31 21:08:32,1,2023,14,29,1815113334
1.2995781681,Independent assigned Democrat,4,47.0,No,Equally likely to refuse or accept,Equally likely to or unlikely,Unimportant,Moderately proud,Neither agree nor disagree,,Neither agree nor disagree,36,Disagree,36,Disagree,35.0,Strongly disagree,22.0,Neither agree nor disagree,39,Oppose,,,,,,34.0,38.0,,,,,5.,,1985,Male,White,No,I can not speak Spanish,4-year,Never married,Unemployed,"$100,000 - $119,999",No,Not sure,Independent,Did not vote for President,Did not vote for President,Nevada,Suburban area,Don't know,Not sure,Some of the time,Jewish,Seldom,No,Somewhat important,Seldom,2023-03-31 20:54:44,2023-03-31 21:09:21,1,2023,14,29,1283154348
1.1484080438,,92,0.0,No,Equally likely to refuse or accept,Unlikely,Very important,Moderately proud,Neither agree nor disagree,,Strongly disagree,81,Disagree,91,Disagree,88.0,Strongly disagree,88.0,Strongly disagree,90,Oppose,,,,,,89.0,61.0,1. Tax richer people at a higher rate,,,,,,1969,Female,White,No,I can not speak Spanish,Post-grad,Divorced,Permanently disabled,"$10,000 - $19,999",No,Democrat,Strong Democrat,Hillary Clinton,Joe Biden,Arkansas,Smaller city,Yes,Very liberal,Most of the time,Nothing in particular,Never,No,Not at all important,Seldom,2023-03-31 20:54:40,2023-03-31 21:09:24,0,2023,14,29,1791551550
0.8538265725,,87,22.0,No,Likely to refuse,Likely,Very important,Very proud,Agree,,Disagree,70,Strongly disagree,69,Neither agree nor disagree,69.0,Neither agree nor disagree,73.0,Disagree,79,Neither support nor oppose,,,,,,63.0,34.0,2.,,,,"1. Ban the manufacture, possession, and sale of assault rifles and semi-automatic weapons",,1948,Male,White,No,I can not speak Spanish,Post-grad,Divorced,Full-time,"$60,000 - $69,999",No,Democrat,Strong Democrat,Hillary Clinton,Joe Biden,Washington,Big city,Yes,Liberal,Most of the time,Agnostic,Never,No,Not at all important,Never,2023-03-31 20:55:19,2023-03-31 21:09:41,1,2023,14,29,22382364
0.0901256138,,50,50.0,Yes,Equally likely to refuse or accept,Likely,Important,Very proud,Agree,,Disagree,50,Agree,50,Agree,50.0,Agree,50.0,Disagree,50,Oppose,,,,,,20.0,20.0,1. Tax richer people at a higher rate,4. Middle of the road; see the pros and cons of both sides,1. Implement government health insurance for everyone,1. Limit free trade,,,1997,Female,Black,No,I can not speak Spanish,High school graduate,Domestic / civil partnership,Full-time,"$80,000 - $99,999",No,Democrat,Strong Democrat,Jill Stein,Joe Biden,Washington,Big city,Yes,Moderate,Only now and then,Roman Catholic,More than once a week,Yes,Very important,Several times a day,2023-03-31 20:54:22,2023-03-31 21:09:44,1,2023,14,29,1914918150
0.6409745554,,60,44.0,Yes,Extremely likely to refuse,Likely,Very important,Extremely proud,Strongly agree,,Strongly agree,31,Disagree,10,Agree,100.0,Agree,100.0,Strongly agree,70,Support,Oppose,,,,,40.0,7.0,,7. Increase U.S. production of natural gas and coal,,7. Allow free trade,"1. Ban the manufacture, possession, and sale of assault rifles and semi-automatic weapons",,1999,Male,Black,No,I can not speak Spanish,High school graduate,Married,Full-time,"$120,000 - $149,999",Yes,Democrat,Strong Democrat,Did not vote for President,Joe Biden,California,Big city,Yes,Very conservative,Some of the time,Roman Catholic,More than once a week,Yes,Very important,Once a day,2023-03-31 20:53:37,2023-03-31 21:10:14,0,2023,14,29,1894874898
0.8051631476,,95,0.0,No,Equally likely to refuse or accept,Unlikely,Very important,Only a little proud,Disagree,,Strongly disagree,89,Strongly disagree,81,Neither agree nor disagree,92.0,Neither agree nor disagree,88.0,Strongly disagree,90,Support,Neither support nor oppose,,,,,100.0,90.0,,1. Decrease U.S. production of natural gas and coal,1. Implement government health insurance for everyone,,"1. Ban the manufacture, possession, and sale of assault rifles and semi-automatic weapons",,1959,Female,White,No,I can not speak Spanish,4-year,Married,Full-time,"$70,000 - $79,999",No,Democrat,Strong Democrat,Hillary Clinton,Joe Biden,Maine,Smaller city,Yes,Very liberal,Most of the time,Atheist,Seldom,No,Not at all important,Never,2023-03-31 20:54:13,2023-03-31 21:10:38,0,2023,14,29,1454752038
0.5103132216,,71,50.0,No,Equally likely to refuse or accept,Equally likely to or unlikely,Neither important nor unimportant,Extremely proud,Neither agree nor disagree,,Neither agree nor disagree,49,Neither agree nor disagree,61,Neither agree nor disagree,62.0,Neither agree nor disagree,53.0,Neither agree nor disagree,52,Strongly oppose,,,,,,52.0,53.0,4. Middle of the road; see the pros and cons of both sides,,,4. Middle of the road; see the pros and cons of both sides,4. Middle of the road; see the pros and cons of both sides,,1992,Female,Asian,No,I can not speak Spanish,4-year,Married,Full-time,"$50,000 - $59,999",Yes,Democrat,Not very strong Democrat,Did not vote for President,Joe Biden,New York,Big city,Yes,Liberal,Only now and then,Muslim,Never,No,Very important,Don't know,2023-03-31 20:58:41,2023-03-31 21:11:15,0,2023,14,29,1687477764
0.8088272228,,90,50.0,No,Likely to accept,Unlikely,Very important,Only a little proud,Neither agree nor disagree,,Disagree,29,Neither agree nor disagree,39,Neither agree nor disagree,50.0,Strongly disagree,39.0,Disagree,27,Neither support nor oppose,,,,,,35.0,8.0,,,4. Middle of the road; see the pros and cons of both sides,4. Middle of the road; see the pros and cons of both sides,"1. Ban the manufacture, possession, and sale of assault rifles and semi-automatic weapons",,2000,Female,White,Yes,I can not speak Spanish,4-year,Never married,Full-time,Prefer not to say,No,Democrat,Strong Democrat,Did not vote for President,Joe Biden,Nebraska,Big city,Yes,Liberal,Only now and then,Roman Catholic,Never,No,Not at all important,Never,2023-03-31 20:56:47,2023-03-31 21:12:02,1,2023,14,29,1175510316
