weight,party_rand_cat,democrat_therm_1,republican_therm_1,general_trust,institutional_corruption,institutional_response,vote_importance,pride,fair_treatment,maga,norm_judges,norm_judges_perception,norm_polling,norm_polling_perception,norm_executive,norm_executive_perception,norm_censorship,norm_censorship_perception,norm_loyalty,norm_loyalty_perception,violence1,violence2,violence3,violence4,violence5,violence6,violence3_perception,violence6_perception,policy_graduated_taxes,policy_energy_ind,policy_health_insur,policy_free_trade,policy_gun_rights,matchup2024,birthyr,gender,race,hispanic,speakspanish,educ,marstat,employ,faminc_new,child18,pid3,pid7,presvote16post,presvote20post,inputstate,urbanicity2,votereg,ideo5,newsint,religpew,pew_churatd,pew_bornagain,pew_religimp,pew_prayer,starttime,endtime,engaged,year,week,survey,uid_public
0.7540854935,Independent assigned Democrat,47,18.0,No,Equally likely to refuse or accept,Equally likely to or unlikely,Very important,Moderately proud,Disagree,,Neither agree nor disagree,1.0,Strongly disagree,0,Agree,0.0,Strongly disagree,0,Neither agree nor disagree,0,Oppose,,,,,,0,1.0,4. Middle of the road; see the pros and cons of both sides,4. Middle of the road; see the pros and cons of both sides,,,5.,,1970,Male,White,No,I can not speak Spanish,4-year,Married,Full-time,"$80,000 - $99,999",Yes,Independent,Independent,Did not vote for President,Joe Biden,Ohio,Small town,Yes,Moderate,Most of the time,Muslim,More than once a week,No,Very important,Once a day,2023-03-10 17:03:40,2023-03-10 17:07:53,0,2023,11,26,110347770
0.6683211090,,70,0.0,No,Equally likely to refuse or accept,Unlikely,Very important,Only a little proud,Disagree,,Neither agree nor disagree,80.0,Disagree,76,Neither agree nor disagree,79.0,Neither agree nor disagree,83,Neither agree nor disagree,83,Neither support nor oppose,,,,,,86,50.0,1. Tax richer people at a higher rate,4. Middle of the road; see the pros and cons of both sides,,,,,1991,Female,White,No,I can not speak Spanish,4-year,Never married,Full-time,"$40,000 - $49,999",No,Democrat,Strong Democrat,Did not vote for President,Did not vote for President,Maryland,Smaller city,Yes,Not sure,Only now and then,Nothing in particular,Seldom,No,Not too important,Seldom,2023-03-10 17:03:56,2023-03-10 17:10:42,0,2023,11,26,487001757
1.8684423096,,55,42.0,No,Extremely likely to refuse,Extremely likely,Very important,Extremely proud,Strongly agree,,Strongly agree,73.0,Strongly agree,72,Strongly agree,69.0,Strongly agree,67,Strongly agree,72,Strongly support,Strongly support,Strongly support,Strongly support,Strongly support,Strongly support,66,59.0,,6.,,,,,2000,Male,Black,No,I can not speak Spanish,No HS,Never married,Unemployed,Prefer not to say,No,Independent,Lean Democrat,Did not vote for President,Did not vote for President,Hawaii,Rural area,No,Very liberal,Most of the time,Protestant,Don't know,No,Not at all important,Don't know,2023-03-10 17:04:40,2023-03-10 17:11:01,1,2023,11,26,1891583274
0.9664115344,,80,19.0,Yes,Likely to accept,Equally likely to or unlikely,Very important,Only a little proud,Neither agree nor disagree,,Disagree,40.0,Strongly disagree,45,Agree,88.0,Disagree,58,Disagree,46,Support,Neither support nor oppose,,,,,58,18.0,1. Tax richer people at a higher rate,,1. Implement government health insurance for everyone,,"1. Ban the manufacture, possession, and sale of assault rifles and semi-automatic weapons",,1998,Female,White,No,I can not speak Spanish,Some college,Never married,Student,Prefer not to say,No,Democrat,Strong Democrat,Did not vote for President,Joe Biden,New Jersey,Suburban area,Yes,Very liberal,Some of the time,Roman Catholic,Once or twice a month,No,Somewhat important,Seldom,2023-03-10 17:04:48,2023-03-10 17:11:02,1,2023,11,26,1856229492
1.0721335382,,1,100.0,No,Equally likely to refuse or accept,Unlikely,Very important,Moderately proud,Neither agree nor disagree,MAGA Republican,Neither agree nor disagree,44.0,Strongly disagree,71,Neither agree nor disagree,50.0,Neither agree nor disagree,49,Neither agree nor disagree,47,Neither support nor oppose,,,,,,54,54.0,4. Middle of the road; see the pros and cons of both sides,,,,,,1989,Female,White,Yes,I can not speak Spanish,Some college,Domestic / civil partnership,Part-time,"$10,000 - $19,999",No,Republican,Strong Republican,Donald Trump,Donald Trump,Texas,Rural area,Yes,Very conservative,Some of the time,Nothing in particular,Seldom,No,Somewhat important,A few times a week,2023-03-10 17:06:20,2023-03-10 17:11:34,0,2023,11,26,641327628
1.1301362599,,52,55.0,Yes,Extremely likely to refuse,Unlikely,Very important,Very proud,Agree,,Agree,54.0,Agree,59,Agree,65.0,Agree,60,Agree,54,Neither support nor oppose,,,,,,50,51.0,5.,,,,,,1988,Female,Asian,No,I can not speak Spanish,Post-grad,Never married,Full-time,"$120,000 - $149,999",No,Democrat,Not very strong Democrat,Did not vote for President,Joe Biden,California,Suburban area,Yes,Moderate,Only now and then,Buddhist,Never,No,Not at all important,Never,2023-03-10 17:03:50,2023-03-10 17:11:53,1,2023,11,26,1745760828
0.9533833081,,2,76.0,No,Likely to accept,Unlikely,Important,Very proud,Disagree,Neither,Neither agree nor disagree,82.0,Disagree,81,Agree,54.0,Neither agree nor disagree,67,Neither agree nor disagree,71,Neither support nor oppose,,,,,,50,30.0,1. Tax richer people at a higher rate,4. Middle of the road; see the pros and cons of both sides,,5.,,,1982,Female,White,No,I can not speak Spanish,High school graduate,Never married,Homemaker,"$10,000 - $19,999",Yes,Republican,Not very strong Republican,Did not vote for President,Donald Trump,Oklahoma,Big city,Yes,Moderate,Some of the time,Protestant,Never,Yes,Very important,Never,2023-03-10 17:04:23,2023-03-10 17:12:16,1,2023,11,26,126951780
1.0600195769,,55,63.0,No,Equally likely to refuse or accept,Likely,Important,Moderately proud,Agree,Never Trumper,Neither agree nor disagree,67.0,Agree,63,Agree,64.0,Neither agree nor disagree,54,Agree,65,Strongly support,Support,Support,Support,Support,Support,47,60.0,4. Middle of the road; see the pros and cons of both sides,,,4. Middle of the road; see the pros and cons of both sides,,,1995,Male,Native American,No,I can not speak Spanish,Post-grad,Never married,Full-time,"Less than $10,000",No,Republican,Strong Republican,Donald Trump,Joe Biden,Arizona,Big city,Yes,Moderate,Some of the time,Roman Catholic,More than once a week,Yes,Somewhat important,Once a week,2023-03-10 17:06:34,2023-03-10 17:12:26,0,2023,11,26,1897126374
0.8109480907,Independent assigned Democrat,68,58.0,No,Likely to refuse,Likely,Neither important nor unimportant,Moderately proud,Neither agree nor disagree,,Agree,35.0,Agree,43,Agree,32.0,Agree,19,Neither agree nor disagree,33,Strongly support,Strongly support,Strongly support,Strongly support,Strongly support,Support,51,27.0,1. Tax richer people at a higher rate,4. Middle of the road; see the pros and cons of both sides,,6.,,,1996,Female,Hispanic,Yes,I speak both Spanish and English equally,High school graduate,Never married,Unemployed,"Less than $10,000",No,Independent,Independent,Donald Trump,Did not vote for President,Rhode Island,Big city,Yes,Not sure,Only now and then,Nothing in particular,More than once a week,No,Not at all important,Don't know,2023-03-10 17:05:15,2023-03-10 17:12:34,1,2023,11,26,1878028428
0.7367159254,,81,52.0,Yes,Extremely likely to refuse,Extremely likely,Very important,Very proud,Strongly agree,,Strongly agree,95.0,Agree,56,Strongly agree,55.0,Strongly agree,56,Agree,62,Strongly support,Strongly support,Strongly support,Support,Strongly support,Strongly support,83,71.0,5.,6.,7. Have individuals and private insurance pay medical expenses,,,,1993,Female,White,No,I can not speak Spanish,4-year,Married,Full-time,"$100,000 - $119,999",Yes,Democrat,Not very strong Democrat,Gary Johnson,Donald Trump,New York,Big city,Yes,Conservative,Some of the time,Roman Catholic,More than once a week,No,Very important,Once a day,2023-03-10 17:05:21,2023-03-10 17:13:02,0,2023,11,26,1899360858
1.1303268163,,90,0.0,No,Likely to accept,Extremely unlikely,Very important,Only a little proud,Disagree,,Strongly agree,80.0,Strongly disagree,80,Strongly agree,80.0,Strongly disagree,80,Strongly disagree,80,Strongly support,Strongly oppose,,,,,80,70.0,,1. Decrease U.S. production of natural gas and coal,,7. Allow free trade,"1. Ban the manufacture, possession, and sale of assault rifles and semi-automatic weapons",,1962,Female,White,No,I can not speak Spanish,High school graduate,Widowed,Permanently disabled,"$10,000 - $19,999",No,Democrat,Strong Democrat,Hillary Clinton,Joe Biden,Georgia,Rural area,Yes,Very liberal,Most of the time,Atheist,Never,No,Not at all important,Never,2023-03-10 17:03:53,2023-03-10 17:14:35,1,2023,11,26,596939169
0.1568008348,,41,55.0,Yes,Likely to accept,Unlikely,Very important,Very proud,Neither agree nor disagree,Never Trumper,Disagree,60.0,Disagree,40,Disagree,90.0,Disagree,80,Neither agree nor disagree,90,Neither support nor oppose,,,,,,57,39.0,,,5.,,,,1956,Female,White,No,I can not speak Spanish,Post-grad,Married,Part-time,"$80,000 - $99,999",No,Other,Lean Republican,Gary Johnson,Jo Jorgensen,Texas,Big city,Yes,Moderate,Most of the time,Protestant,Once a week,Yes,Very important,A few times a week,2023-03-10 17:03:01,2023-03-10 17:14:31,1,2023,11,26,607276119
0.7471855010,Independent assigned Republican,0,14.0,No,Extremely likely to accept,Likely,Very unimportant,Extremely proud,Strongly disagree,,Strongly disagree,52.0,Strongly disagree,14,Strongly disagree,21.0,Strongly disagree,50,Strongly disagree,25,Strongly support,Strongly oppose,,,,,79,90.0,,,,2.,,,1981,Female,White,No,I can not speak Spanish,High school graduate,Married,Unemployed,Prefer not to say,No,Not sure,Independent,Did not vote for President,Donald Trump,Illinois,Suburban area,No,Not sure,Most of the time,Roman Catholic,Don't know,No,Very important,Don't know,2023-03-10 17:07:15,2023-03-10 17:14:53,1,2023,11,26,393317103
